movie_link,movie_link-href,movie_title,Duration,metacritic_movie_ranking_Awards,MetaScore_link,MetaScore_link-href,Number_of_critic_review,MetaScore,critic_review_positive,metacritic_review_mixed,metacritc_review_Negetive,User_review_link,User_review_link-href,user_ratings,metacrtic_user_Score,metaCrtic_user_review_positive,metacritic_user_review_mixed,metacritic_user_review_Negetive
Girl Rising,http://www.metacritic.com/movie/girl-rising,Girl Rising,101 min,null,METASCORE,http://www.metacritic.com/movie/girl-rising/critic-reviews,based on 5 Critics,59,2,3,0,User Reviews,http://www.metacritic.com/movie/girl-rising/user-reviews,based on 22 Ratings,7.5,15,null,3
Sirius,http://www.metacritic.com/movie/sirius,Sirius,110 min,null,METASCORE,http://www.metacritic.com/movie/sirius/critic-reviews,based on 4 Critics,16,0,0,0,User Reviews,http://www.metacritic.com/movie/sirius/user-reviews,null,tbd,2,0,1
Visitors,http://www.metacritic.com/movie/visitors,Visitors,87 min,null,METASCORE,http://www.metacritic.com/movie/visitors/critic-reviews,based on 20 Critics,62,11,7,null,User Reviews,http://www.metacritic.com/movie/visitors/user-reviews,based on 10 Ratings,6.2,5,null,1
Dior and I,http://www.metacritic.com/movie/dior-and-i,Dior and I,90 min,#80 Most Shared Movie of 2015,METASCORE,http://www.metacritic.com/movie/dior-and-i/critic-reviews,based on 25 Critics,70,17,8,0,User Reviews,http://www.metacritic.com/movie/dior-and-i/user-reviews,based on 8 Ratings,7.8,5,0,0
Tab Hunter Confidential,http://www.metacritic.com/movie/tab-hunter-confidential,Tab Hunter Confidential,90 min,null,METASCORE,http://www.metacritic.com/movie/tab-hunter-confidential/critic-reviews,based on 12 Critics,60,7,4,null,User Reviews,http://www.metacritic.com/movie/tab-hunter-confidential/user-reviews,based on 4 Ratings,8.5,4,0,0
2016: Obama's America,http://www.metacritic.com/movie/2016-obamas-america,2016: Obama's America,87 min,#98 Most Discussed Movie of 2012,METASCORE,http://www.metacritic.com/movie/2016-obamas-america/critic-reviews,based on 14 Critics,28,1,4,null,User Reviews,http://www.metacritic.com/movie/2016-obamas-america/user-reviews,based on 73 Ratings,6.3,46,null,25
In Jackson Heights,http://www.metacritic.com/movie/in-jackson-heights,In Jackson Heights,190 min,#58 Best Movie of 2015,METASCORE,http://www.metacritic.com/movie/in-jackson-heights/critic-reviews,based on 12 Critics,81,11,1,0,User Reviews,http://www.metacritic.com/movie/in-jackson-heights/user-reviews,null,tbd,2,0,0
Visitors,http://www.metacritic.com/movie/visitors,Visitors,87 min,null,METASCORE,http://www.metacritic.com/movie/visitors/critic-reviews,based on 20 Critics,62,11,7,null,User Reviews,http://www.metacritic.com/movie/visitors/user-reviews,based on 10 Ratings,6.2,5,null,1
I Am Chris Farley,http://www.metacritic.com/movie/i-am-chris-farley,I Am Chris Farley,96 min,null,METASCORE,http://www.metacritic.com/movie/i-am-chris-farley/critic-reviews,based on 11 Critics,58,4,7,0,User Reviews,http://www.metacritic.com/movie/i-am-chris-farley/user-reviews,based on 12 Ratings,4.8,6,null,4
Disturbing the Peace,http://www.metacritic.com/movie/disturbing-the-peace,Disturbing the Peace,83 min,null,METASCORE,http://www.metacritic.com/movie/disturbing-the-peace/critic-reviews,based on 4 Critics,81,4,0,0,User Reviews,http://www.metacritic.com/movie/disturbing-the-peace/user-reviews,null,tbd,0,0,0
Whores' Glory,http://www.metacritic.com/movie/whores-glory,Whores' Glory,110 min,#93 Best Movie of 2012,METASCORE,http://www.metacritic.com/movie/whores-glory/critic-reviews,based on 10 Critics,73,9,1,0,User Reviews,http://www.metacritic.com/movie/whores-glory/user-reviews,based on 6 Ratings,8.2,5,0,0
Whores' Glory,http://www.metacritic.com/movie/whores-glory,Whores' Glory,110 min,#93 Best Movie of 2012,METASCORE,http://www.metacritic.com/movie/whores-glory/critic-reviews,based on 10 Critics,73,9,1,0,User Reviews,http://www.metacritic.com/movie/whores-glory/user-reviews,based on 6 Ratings,8.2,5,0,0
An Eye for an Eye,http://www.metacritic.com/movie/an-eye-for-an-eye,An Eye for an Eye,120 min,null,METASCORE,http://www.metacritic.com/movie/an-eye-for-an-eye/critic-reviews,based on 4 Critics,64,3,1,0,User Reviews,http://www.metacritic.com/movie/an-eye-for-an-eye/user-reviews,null,tbd,0,0,0
Disturbing the Peace,http://www.metacritic.com/movie/disturbing-the-peace,Disturbing the Peace,83 min,null,METASCORE,http://www.metacritic.com/movie/disturbing-the-peace/critic-reviews,based on 4 Critics,81,4,0,0,User Reviews,http://www.metacritic.com/movie/disturbing-the-peace/user-reviews,null,tbd,0,0,0
Elena,http://www.metacritic.com/movie/elena-2014,Elena,80 min,#44 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/elena-2014/critic-reviews,based on 9 Critics,81,9,0,0,User Reviews,http://www.metacritic.com/movie/elena-2014/user-reviews,based on 8 Ratings,7.9,6,null,1
Dior and I,http://www.metacritic.com/movie/dior-and-i,Dior and I,90 min,#80 Most Shared Movie of 2015,METASCORE,http://www.metacritic.com/movie/dior-and-i/critic-reviews,based on 25 Critics,70,17,8,0,User Reviews,http://www.metacritic.com/movie/dior-and-i/user-reviews,based on 8 Ratings,7.8,5,0,0
2016: Obama's America,http://www.metacritic.com/movie/2016-obamas-america,2016: Obama's America,87 min,#98 Most Discussed Movie of 2012,METASCORE,http://www.metacritic.com/movie/2016-obamas-america/critic-reviews,based on 14 Critics,28,1,4,null,User Reviews,http://www.metacritic.com/movie/2016-obamas-america/user-reviews,based on 73 Ratings,6.3,46,null,25
Harry & Snowman,http://www.metacritic.com/movie/harry-snowman,Harry & Snowman,84 min,null,METASCORE,http://www.metacritic.com/movie/harry-snowman/critic-reviews,based on 4 Critics,74,4,0,0,User Reviews,http://www.metacritic.com/movie/harry-snowman/user-reviews,based on 7 Ratings,5.7,3,null,2
Call Me Lucky,http://www.metacritic.com/movie/call-me-lucky,Call Me Lucky,106 min,null,METASCORE,http://www.metacritic.com/movie/call-me-lucky/critic-reviews,based on 10 Critics,64,7,2,null,User Reviews,http://www.metacritic.com/movie/call-me-lucky/user-reviews,based on 7 Ratings,4.9,3,null,2
The Kill Team,http://www.metacritic.com/movie/the-kill-team,The Kill Team,79 min,null,METASCORE,http://www.metacritic.com/movie/the-kill-team/critic-reviews,based on 13 Critics,72,10,3,0,User Reviews,http://www.metacritic.com/movie/the-kill-team/user-reviews,null,tbd,3,0,0
Happy Valley,http://www.metacritic.com/movie/happy-valley,Happy Valley,98 min,#100 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/happy-valley/critic-reviews,based on 15 Critics,76,13,2,0,User Reviews,http://www.metacritic.com/movie/happy-valley/user-reviews,based on 11 Ratings,7.5,8,0,0
Rich Hill,http://www.metacritic.com/movie/rich-hill,Rich Hill,91 min,null,METASCORE,http://www.metacritic.com/movie/rich-hill/critic-reviews,based on 20 Critics,75,17,2,null,User Reviews,http://www.metacritic.com/movie/rich-hill/user-reviews,based on 5 Ratings,7.4,4,0,0
Harmontown,http://www.metacritic.com/movie/harmontown,Harmontown,101 min,null,METASCORE,http://www.metacritic.com/movie/harmontown/critic-reviews,based on 14 Critics,61,9,4,null,User Reviews,http://www.metacritic.com/movie/harmontown/user-reviews,based on 14 Ratings,6.6,9,null,3
Glen Campbell: I'll Be Me,http://www.metacritic.com/movie/glen-campbell-ill-be-me,Glen Campbell: I'll Be Me,116 min,#59 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/glen-campbell-ill-be-me/critic-reviews,based on 13 Critics,79,13,0,0,User Reviews,http://www.metacritic.com/movie/glen-campbell-ill-be-me/user-reviews,based on 5 Ratings,7.6,4,0,0
Mistaken for Strangers,http://www.metacritic.com/movie/mistaken-for-strangers,Mistaken for Strangers,75 min,null,METASCORE,http://www.metacritic.com/movie/mistaken-for-strangers/critic-reviews,based on 19 Critics,72,14,5,0,User Reviews,http://www.metacritic.com/movie/mistaken-for-strangers/user-reviews,based on 5 Ratings,8.4,4,0,0
Glen Campbell: I'll Be Me,http://www.metacritic.com/movie/glen-campbell-ill-be-me,Glen Campbell: I'll Be Me,116 min,#59 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/glen-campbell-ill-be-me/critic-reviews,based on 13 Critics,79,13,0,0,User Reviews,http://www.metacritic.com/movie/glen-campbell-ill-be-me/user-reviews,based on 5 Ratings,7.6,4,0,0
The Kingdom of Dreams and Madness,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness,The Kingdom of Dreams and Madness,118 min,null,METASCORE,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness/critic-reviews,based on 12 Critics,75,10,2,0,User Reviews,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness/user-reviews,based on 13 Ratings,8.1,12,0,1
Happy Valley,http://www.metacritic.com/movie/happy-valley,Happy Valley,98 min,#100 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/happy-valley/critic-reviews,based on 15 Critics,76,13,2,0,User Reviews,http://www.metacritic.com/movie/happy-valley/user-reviews,based on 11 Ratings,7.5,8,0,0
Mistaken for Strangers,http://www.metacritic.com/movie/mistaken-for-strangers,Mistaken for Strangers,75 min,null,METASCORE,http://www.metacritic.com/movie/mistaken-for-strangers/critic-reviews,based on 19 Critics,72,14,5,0,User Reviews,http://www.metacritic.com/movie/mistaken-for-strangers/user-reviews,based on 5 Ratings,8.4,4,0,0
Finding Oscar,http://www.metacritic.com/movie/finding-oscar,Finding Oscar,100 min,null,METASCORE,http://www.metacritic.com/movie/finding-oscar/critic-reviews,based on 7 Critics,72,6,1,0,User Reviews,http://www.metacritic.com/movie/finding-oscar/user-reviews,null,tbd,null,null,null
Finding Oscar,http://www.metacritic.com/movie/finding-oscar,Finding Oscar,100 min,null,METASCORE,http://www.metacritic.com/movie/finding-oscar/critic-reviews,based on 7 Critics,72,6,1,0,User Reviews,http://www.metacritic.com/movie/finding-oscar/user-reviews,null,tbd,null,null,null
Finding Oscar,http://www.metacritic.com/movie/finding-oscar,Finding Oscar,100 min,null,METASCORE,http://www.metacritic.com/movie/finding-oscar/critic-reviews,based on 7 Critics,72,6,1,0,User Reviews,http://www.metacritic.com/movie/finding-oscar/user-reviews,null,tbd,null,null,null
Finding Oscar,http://www.metacritic.com/movie/finding-oscar,Finding Oscar,100 min,null,METASCORE,http://www.metacritic.com/movie/finding-oscar/critic-reviews,based on 7 Critics,72,6,1,0,User Reviews,http://www.metacritic.com/movie/finding-oscar/user-reviews,null,tbd,null,null,null
Iris,http://www.metacritic.com/movie/iris-2015,Iris,80 min,#68 Best Movie of 2015,METASCORE,http://www.metacritic.com/movie/iris-2015/critic-reviews,based on 25 Critics,80,25,0,0,User Reviews,http://www.metacritic.com/movie/iris-2015/user-reviews,based on 14 Ratings,7.5,12,null,1
The Kill Team,http://www.metacritic.com/movie/the-kill-team,The Kill Team,79 min,null,METASCORE,http://www.metacritic.com/movie/the-kill-team/critic-reviews,based on 13 Critics,72,10,3,0,User Reviews,http://www.metacritic.com/movie/the-kill-team/user-reviews,null,tbd,3,0,0
Rich Hill,http://www.metacritic.com/movie/rich-hill,Rich Hill,91 min,null,METASCORE,http://www.metacritic.com/movie/rich-hill/critic-reviews,based on 20 Critics,75,17,2,null,User Reviews,http://www.metacritic.com/movie/rich-hill/user-reviews,based on 5 Ratings,7.4,4,0,0
The Kingdom of Dreams and Madness,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness,The Kingdom of Dreams and Madness,118 min,null,METASCORE,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness/critic-reviews,based on 12 Critics,75,10,2,0,User Reviews,http://www.metacritic.com/movie/the-kingdom-of-dreams-and-madness/user-reviews,based on 13 Ratings,8.1,12,0,1
Iris,http://www.metacritic.com/movie/iris-2015,Iris,80 min,#68 Best Movie of 2015,METASCORE,http://www.metacritic.com/movie/iris-2015/critic-reviews,based on 25 Critics,80,25,0,0,User Reviews,http://www.metacritic.com/movie/iris-2015/user-reviews,based on 14 Ratings,7.5,12,null,1
Harmontown,http://www.metacritic.com/movie/harmontown,Harmontown,101 min,null,METASCORE,http://www.metacritic.com/movie/harmontown/critic-reviews,based on 14 Critics,61,9,4,null,User Reviews,http://www.metacritic.com/movie/harmontown/user-reviews,based on 14 Ratings,6.6,9,null,3
Call Me Lucky,http://www.metacritic.com/movie/call-me-lucky,Call Me Lucky,106 min,null,METASCORE,http://www.metacritic.com/movie/call-me-lucky/critic-reviews,based on 10 Critics,64,7,2,null,User Reviews,http://www.metacritic.com/movie/call-me-lucky/user-reviews,based on 7 Ratings,4.9,3,null,2
The Short Game,http://www.metacritic.com/movie/the-short-game,The Short Game,99 min,null,METASCORE,http://www.metacritic.com/movie/the-short-game/critic-reviews,based on 10 Critics,51,5,4,null,User Reviews,http://www.metacritic.com/movie/the-short-game/user-reviews,based on 7 Ratings,7.7,5,null,1
The Black Panthers: Vanguard of the Revolution,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution,The Black Panthers: Vanguard of the Revolution,115 min,#77 Best Movie of 2015,METASCORE,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution/critic-reviews,based on 20 Critics,79,18,2,0,User Reviews,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution/user-reviews,based on 8 Ratings,5,5,0,3
The Crash Reel,http://www.metacritic.com/movie/the-crash-reel,The Crash Reel,108 min,#55 Best Movie of 2013,METASCORE,http://www.metacritic.com/movie/the-crash-reel/critic-reviews,based on 15 Critics,79,14,1,0,User Reviews,http://www.metacritic.com/movie/the-crash-reel/user-reviews,based on 18 Ratings,8.3,16,0,2
Matt Shepard Is a Friend of Mine,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine,Matt Shepard Is a Friend of Mine,89 min,null,METASCORE,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine/critic-reviews,based on 10 Critics,75,10,0,0,User Reviews,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine/user-reviews,based on 7 Ratings,7.6,6,0,1
Narco Cultura,http://www.metacritic.com/movie/narco-cultura,Narco Cultura,103 min,null,METASCORE,http://www.metacritic.com/movie/narco-cultura/critic-reviews,based on 19 Critics,74,14,5,0,User Reviews,http://www.metacritic.com/movie/narco-cultura/user-reviews,based on 8 Ratings,4,2,null,5
The Black Panthers: Vanguard of the Revolution,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution,The Black Panthers: Vanguard of the Revolution,115 min,#77 Best Movie of 2015,METASCORE,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution/critic-reviews,based on 20 Critics,79,18,2,0,User Reviews,http://www.metacritic.com/movie/the-black-panthers-vanguard-of-the-revolution/user-reviews,based on 8 Ratings,5,5,0,3
Being Evel,http://www.metacritic.com/movie/being-evel,Being Evel,99 min,null,METASCORE,http://www.metacritic.com/movie/being-evel/critic-reviews,based on 13 Critics,72,12,1,0,User Reviews,http://www.metacritic.com/movie/being-evel/user-reviews,based on 7 Ratings,7.1,5,null,1
Being Evel,http://www.metacritic.com/movie/being-evel,Being Evel,99 min,null,METASCORE,http://www.metacritic.com/movie/being-evel/critic-reviews,based on 13 Critics,72,12,1,0,User Reviews,http://www.metacritic.com/movie/being-evel/user-reviews,based on 7 Ratings,7.1,5,null,1
Bettie Page Reveals All,http://www.metacritic.com/movie/bettie-page-reveals-all,Bettie Page Reveals All,101 min,null,METASCORE,http://www.metacritic.com/movie/bettie-page-reveals-all/critic-reviews,based on 18 Critics,64,11,7,0,User Reviews,http://www.metacritic.com/movie/bettie-page-reveals-all/user-reviews,null,tbd,1,null,1
Champs,http://www.metacritic.com/movie/champs,Champs,null,null,METASCORE,http://www.metacritic.com/movie/champs/critic-reviews,based on 13 Critics,59,6,7,0,User Reviews,http://www.metacritic.com/movie/champs/user-reviews,based on 93 Ratings,8.7,79,null,8
Matt Shepard Is a Friend of Mine,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine,Matt Shepard Is a Friend of Mine,89 min,null,METASCORE,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine/critic-reviews,based on 10 Critics,75,10,0,0,User Reviews,http://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine/user-reviews,based on 7 Ratings,7.6,6,0,1
The Short Game,http://www.metacritic.com/movie/the-short-game,The Short Game,99 min,null,METASCORE,http://www.metacritic.com/movie/the-short-game/critic-reviews,based on 10 Critics,51,5,4,null,User Reviews,http://www.metacritic.com/movie/the-short-game/user-reviews,based on 7 Ratings,7.7,5,null,1
The Crash Reel,http://www.metacritic.com/movie/the-crash-reel,The Crash Reel,108 min,#55 Best Movie of 2013,METASCORE,http://www.metacritic.com/movie/the-crash-reel/critic-reviews,based on 15 Critics,79,14,1,0,User Reviews,http://www.metacritic.com/movie/the-crash-reel/user-reviews,based on 18 Ratings,8.3,16,0,2
Narco Cultura,http://www.metacritic.com/movie/narco-cultura,Narco Cultura,103 min,null,METASCORE,http://www.metacritic.com/movie/narco-cultura/critic-reviews,based on 19 Critics,74,14,5,0,User Reviews,http://www.metacritic.com/movie/narco-cultura/user-reviews,based on 8 Ratings,4,2,null,5
Champs,http://www.metacritic.com/movie/champs,Champs,null,null,METASCORE,http://www.metacritic.com/movie/champs/critic-reviews,based on 13 Critics,59,6,7,0,User Reviews,http://www.metacritic.com/movie/champs/user-reviews,based on 93 Ratings,8.7,79,null,8
Bettie Page Reveals All,http://www.metacritic.com/movie/bettie-page-reveals-all,Bettie Page Reveals All,101 min,null,METASCORE,http://www.metacritic.com/movie/bettie-page-reveals-all/critic-reviews,based on 18 Critics,64,11,7,0,User Reviews,http://www.metacritic.com/movie/bettie-page-reveals-all/user-reviews,null,tbd,1,null,1
The Overnighters,http://www.metacritic.com/movie/the-overnighters,The Overnighters,102 min,#6 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/the-overnighters/critic-reviews,based on 20 Critics,89,20,0,0,User Reviews,http://www.metacritic.com/movie/the-overnighters/user-reviews,based on 14 Ratings,7.5,11,null,2
Swim Team,http://www.metacritic.com/movie/swim-team,Swim Team,90 min,null,METASCORE,http://www.metacritic.com/movie/swim-team/critic-reviews,based on 4 Critics,72,4,0,0,User Reviews,http://www.metacritic.com/movie/swim-team/user-reviews,null,tbd,null,null,null
Leviathan,http://www.metacritic.com/movie/leviathan,Leviathan,87 min,#41 Best Movie of 2013,METASCORE,http://www.metacritic.com/movie/leviathan/critic-reviews,based on 17 Critics,81,13,4,0,User Reviews,http://www.metacritic.com/movie/leviathan/user-reviews,based on 27 Ratings,6,16,null,9
Beyond the Edge,http://www.metacritic.com/movie/beyond-the-edge,Beyond the Edge,90 min,null,METASCORE,http://www.metacritic.com/movie/beyond-the-edge/critic-reviews,based on 6 Critics,59,2,4,0,User Reviews,http://www.metacritic.com/movie/beyond-the-edge/user-reviews,null,tbd,0,0,0
Breastmilk,http://www.metacritic.com/movie/breastmilk,Breastmilk,85 min,null,METASCORE,http://www.metacritic.com/movie/breastmilk/critic-reviews,based on 6 Critics,59,4,1,null,User Reviews,http://www.metacritic.com/movie/breastmilk/user-reviews,null,tbd,null,null,null
Whitey: United States of America v. James J. Bulger,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger,Whitey: United States of America v. James J. Bulger,107 min,null,METASCORE,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger/critic-reviews,based on 19 Critics,71,15,4,0,User Reviews,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger/user-reviews,based on 11 Ratings,7.3,8,null,1
Whitey: United States of America v. James J. Bulger,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger,Whitey: United States of America v. James J. Bulger,107 min,null,METASCORE,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger/critic-reviews,based on 19 Critics,71,15,4,0,User Reviews,http://www.metacritic.com/movie/whitey-united-states-of-america-v-james-j-bulger/user-reviews,based on 11 Ratings,7.3,8,null,1
"Love, Marilyn",http://www.metacritic.com/movie/love-marilyn,"Love, Marilyn",105 min,null,METASCORE,http://www.metacritic.com/movie/love-marilyn/critic-reviews,based on 10 Critics,51,3,5,null,User Reviews,http://www.metacritic.com/movie/love-marilyn/user-reviews,based on 6 Ratings,7.5,4,null,1
Eat That Question: Frank Zappa in His Own Words,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words,Eat That Question: Frank Zappa in His Own Words,93 min,null,METASCORE,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words/critic-reviews,based on 22 Critics,74,19,3,0,User Reviews,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words/user-reviews,based on 12 Ratings,6.8,10,0,2
Mea Maxima Culpa: Silence in the House of God,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god,Mea Maxima Culpa: Silence in the House of God,106 min,#95 Best Movie of 2012,METASCORE,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god/critic-reviews,based on 16 Critics,73,14,2,0,User Reviews,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god/user-reviews,based on 11 Ratings,7.8,9,0,2
"Love, Marilyn",http://www.metacritic.com/movie/love-marilyn,"Love, Marilyn",105 min,null,METASCORE,http://www.metacritic.com/movie/love-marilyn/critic-reviews,based on 10 Critics,51,3,5,null,User Reviews,http://www.metacritic.com/movie/love-marilyn/user-reviews,based on 6 Ratings,7.5,4,null,1
Eat That Question: Frank Zappa in His Own Words,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words,Eat That Question: Frank Zappa in His Own Words,93 min,null,METASCORE,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words/critic-reviews,based on 22 Critics,74,19,3,0,User Reviews,http://www.metacritic.com/movie/eat-that-question-frank-zappa-in-his-own-words/user-reviews,based on 12 Ratings,6.8,10,0,2
The Overnighters,http://www.metacritic.com/movie/the-overnighters,The Overnighters,102 min,#6 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/the-overnighters/critic-reviews,based on 20 Critics,89,20,0,0,User Reviews,http://www.metacritic.com/movie/the-overnighters/user-reviews,based on 14 Ratings,7.5,11,null,2
Leviathan,http://www.metacritic.com/movie/leviathan,Leviathan,87 min,#41 Best Movie of 2013,METASCORE,http://www.metacritic.com/movie/leviathan/critic-reviews,based on 17 Critics,81,13,4,0,User Reviews,http://www.metacritic.com/movie/leviathan/user-reviews,based on 27 Ratings,6,16,null,9
Mea Maxima Culpa: Silence in the House of God,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god,Mea Maxima Culpa: Silence in the House of God,106 min,#95 Best Movie of 2012,METASCORE,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god/critic-reviews,based on 16 Critics,73,14,2,0,User Reviews,http://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god/user-reviews,based on 11 Ratings,7.8,9,0,2
Beyond the Edge,http://www.metacritic.com/movie/beyond-the-edge,Beyond the Edge,90 min,null,METASCORE,http://www.metacritic.com/movie/beyond-the-edge/critic-reviews,based on 6 Critics,59,2,4,0,User Reviews,http://www.metacritic.com/movie/beyond-the-edge/user-reviews,null,tbd,0,0,0
Breastmilk,http://www.metacritic.com/movie/breastmilk,Breastmilk,85 min,null,METASCORE,http://www.metacritic.com/movie/breastmilk/critic-reviews,based on 6 Critics,59,4,1,null,User Reviews,http://www.metacritic.com/movie/breastmilk/user-reviews,null,tbd,null,null,null
Misery Loves Comedy,http://www.metacritic.com/movie/misery-loves-comedy,Misery Loves Comedy,94 min,null,METASCORE,http://www.metacritic.com/movie/misery-loves-comedy/critic-reviews,based on 9 Critics,51,4,3,null,User Reviews,http://www.metacritic.com/movie/misery-loves-comedy/user-reviews,based on 4 Ratings,4.8,1,null,2
Awake: The Life of Yogananda,http://www.metacritic.com/movie/awake-the-life-of-yogananda,Awake: The Life of Yogananda,87 min,null,METASCORE,http://www.metacritic.com/movie/awake-the-life-of-yogananda/critic-reviews,based on 5 Critics,54,2,3,0,User Reviews,http://www.metacritic.com/movie/awake-the-life-of-yogananda/user-reviews,based on 6 Ratings,7.8,4,null,1
Awake: The Life of Yogananda,http://www.metacritic.com/movie/awake-the-life-of-yogananda,Awake: The Life of Yogananda,87 min,null,METASCORE,http://www.metacritic.com/movie/awake-the-life-of-yogananda/critic-reviews,based on 5 Critics,54,2,3,0,User Reviews,http://www.metacritic.com/movie/awake-the-life-of-yogananda/user-reviews,based on 6 Ratings,7.8,4,null,1
Swim Team,http://www.metacritic.com/movie/swim-team,Swim Team,90 min,null,METASCORE,http://www.metacritic.com/movie/swim-team/critic-reviews,based on 4 Critics,72,4,0,0,User Reviews,http://www.metacritic.com/movie/swim-team/user-reviews,null,tbd,null,null,null
Misery Loves Comedy,http://www.metacritic.com/movie/misery-loves-comedy,Misery Loves Comedy,94 min,null,METASCORE,http://www.metacritic.com/movie/misery-loves-comedy/critic-reviews,based on 9 Critics,51,4,3,null,User Reviews,http://www.metacritic.com/movie/misery-loves-comedy/user-reviews,based on 4 Ratings,4.8,1,null,2
Elstree 1976,http://www.metacritic.com/movie/elstree-1976,Elstree 1976,90 min,null,METASCORE,http://www.metacritic.com/movie/elstree-1976/critic-reviews,based on 15 Critics,66,10,4,null,User Reviews,http://www.metacritic.com/movie/elstree-1976/user-reviews,based on 6 Ratings,5.3,3,null,2
Kids for Cash,http://www.metacritic.com/movie/kids-for-cash,Kids for Cash,102 min,null,METASCORE,http://www.metacritic.com/movie/kids-for-cash/critic-reviews,based on 17 Critics,75,14,2,null,User Reviews,http://www.metacritic.com/movie/kids-for-cash/user-reviews,null,tbd,1,0,0
School Life,http://www.metacritic.com/movie/in-loco-parentis,School Life,99 min,null,METASCORE,http://www.metacritic.com/movie/school-life/critic-reviews,based on 6 Critics,75,6,0,0,User Reviews,http://www.metacritic.com/movie/school-life/user-reviews,null,tbd,null,null,null
School Life,http://www.metacritic.com/movie/in-loco-parentis,School Life,99 min,null,METASCORE,http://www.metacritic.com/movie/school-life/critic-reviews,based on 6 Critics,75,6,0,0,User Reviews,http://www.metacritic.com/movie/school-life/user-reviews,null,tbd,null,null,null
Indie Game: The Movie,http://www.metacritic.com/movie/indie-game-the-movie,Indie Game: The Movie,94 min,#91 Best Movie of 2012,METASCORE,http://www.metacritic.com/movie/indie-game-the-movie/critic-reviews,based on 8 Critics,73,7,1,0,User Reviews,http://www.metacritic.com/movie/indie-game-the-movie/user-reviews,based on 118 Ratings,8.6,113,null,2
Particle Fever,http://www.metacritic.com/movie/particle-fever,Particle Fever,99 min,#18 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/particle-fever/critic-reviews,based on 18 Critics,87,18,0,0,User Reviews,http://www.metacritic.com/movie/particle-fever/user-reviews,based on 26 Ratings,8.2,23,null,2
Command and Control,http://www.metacritic.com/movie/command-and-control,Command and Control,92 min,#83 Best Movie of 2016,METASCORE,http://www.metacritic.com/movie/command-and-control/critic-reviews,based on 15 Critics,77,14,1,0,User Reviews,http://www.metacritic.com/movie/command-and-control/user-reviews,null,tbd,1,0,0
Elstree 1976,http://www.metacritic.com/movie/elstree-1976,Elstree 1976,90 min,null,METASCORE,http://www.metacritic.com/movie/elstree-1976/critic-reviews,based on 15 Critics,66,10,4,null,User Reviews,http://www.metacritic.com/movie/elstree-1976/user-reviews,based on 6 Ratings,5.3,3,null,2
Particle Fever,http://www.metacritic.com/movie/particle-fever,Particle Fever,99 min,#18 Best Movie of 2014,METASCORE,http://www.metacritic.com/movie/particle-fever/critic-reviews,based on 18 Critics,87,18,0,0,User Reviews,http://www.metacritic.com/movie/particle-fever/user-reviews,based on 26 Ratings,8.2,23,null,2
